bug_id,data_abertura,data_fechamento,severidade,status,sistema,sprint,responsavel,tempo_correcao,prioridade,prioridade_num,ambiente,tipo_bug,reincidente
1421,2024-07-04,2024-07-08,Crítica,Fechado,Mobile App,Sprint 4,Rafael,117,Média,2,Produção,Backend,Sim
1422,2026-03-23,2026-03-24,Crítica,Fechado,Dashboard,Sprint 11,Juliana,41,Baixa,1,Homologação,API,Não
1423,2025-02-19,2025-02-21,Alta,Fechado,Mobile App,Sprint 12,Marcos,69,Baixa,1,Produção,Frontend,Sim
1424,2025-03-26,2025-03-30,Alta,Fechado,Dashboard,Sprint 9,Rafael,99,Baixa,1,Produção,API,Não
1425,2024-12-28,2025-01-01,Média,Aberto,API Clientes,Sprint 4,Carlos,118,Baixa,1,Produção,Backend,Não
1426,2024-07-05,2024-07-05,Crítica,Aberto,API Clientes,Sprint 3,Fernanda,12,Média,2,Homologação,Backend,Não
1427,2025-10-12,2025-10-12,Crítica,Aberto,Pagamento,Sprint 7,Juliana,5,Média,2,Produção,Backend,Sim
1428,2025-10-15,2025-10-16,Baixa,Fechado,Login,Sprint 3,Fernanda,45,Alta,3,Produção,API,Não
1429,2026-03-20,2026-03-23,Baixa,Fechado,Mobile App,Sprint 11,João,88,Média,2,Homologação,Frontend,Não
1430,2025-08-31,2025-09-02,Baixa,Fechado,Relatórios,Sprint 6,Rafael,55,Média,2,Homologação,API,Não
1431,2025-11-26,2025-11-30,Alta,Aberto,Pagamento,Sprint 7,Marcos,109,Alta,3,Homologação,API,Sim
1432,2025-01-10,2025-01-10,Alta,Fechado,Pagamento,Sprint 9,Rafael,20,Baixa,1,Homologação,Backend,Sim
1433,2026-04-05,2026-04-07,Baixa,Aberto,API Clientes,Sprint 8,Fernanda,60,Média,2,Produção,API,Não
1434,2026-02-07,2026-02-08,Alta,Fechado,Login,Sprint 9,Fernanda,33,Média,2,Produção,Backend,Não
1435,2025-09-02,2025-09-04,Crítica,Fechado,Dashboard,Sprint 11,Carlos,54,Baixa,1,Produção,Backend,Sim
1436,2024-06-21,2024-06-23,Crítica,Aberto,Pagamento,Sprint 2,Marcos,69,Alta,3,Produção,Frontend,Sim
1437,2025-09-15,2025-09-18,Crítica,Fechado,Dashboard,Sprint 8,Juliana,82,Média,2,Produção,API,Não
1438,2025-09-24,2025-09-24,Alta,Fechado,Login,Sprint 3,Marcos,6,Baixa,1,Produção,Backend,Sim
1439,2026-01-05,2026-01-06,Alta,Fechado,API Clientes,Sprint 1,Ana,44,Alta,3,Homologação,API,Sim
1440,2025-10-26,2025-10-30,Baixa,Aberto,Relatórios,Sprint 5,Fernanda,108,Média,2,Produção,API,Sim
1441,2026-04-18,2026-04-20,Crítica,Aberto,API Clientes,Sprint 5,Juliana,48,Alta,3,Produção,Backend,Sim
1442,2024-11-05,2024-11-08,Média,Fechado,Dashboard,Sprint 1,João,78,Média,2,Produção,Frontend,Não
1443,2025-01-19,2025-01-22,Alta,Fechado,API Clientes,Sprint 10,Rafael,85,Baixa,1,Homologação,Frontend,Sim
1444,2025-01-22,2025-01-23,Alta,Aberto,Login,Sprint 10,Fernanda,29,Baixa,1,Homologação,API,Não
1445,2024-11-29,2024-12-02,Alta,Fechado,API Clientes,Sprint 9,Carlos,82,Alta,3,Homologação,Backend,Não
1446,2024-06-16,2024-06-17,Média,Fechado,Mobile App,Sprint 8,Ana,45,Média,2,Produção,API,Não
1447,2025-06-19,2025-06-20,Baixa,Aberto,Mobile App,Sprint 8,Marcos,33,Média,2,Homologação,Frontend,Sim
1448,2024-07-18,2024-07-22,Alta,Fechado,Dashboard,Sprint 6,João,96,Alta,3,Homologação,Frontend,Sim
1449,2024-11-16,2024-11-19,Média,Fechado,Relatórios,Sprint 7,João,80,Alta,3,Produção,Backend,Não
1450,2024-05-08,2024-05-09,Média,Fechado,Relatórios,Sprint 2,Carlos,31,Média,2,Homologação,Frontend,Sim
1451,2024-10-14,2024-10-14,Alta,Aberto,Pagamento,Sprint 12,João,15,Alta,3,Homologação,Backend,Sim
1452,2025-05-20,2025-05-22,Alta,Fechado,Dashboard,Sprint 11,Carlos,54,Alta,3,Homologação,API,Não
1453,2025-04-27,2025-04-28,Crítica,Fechado,Dashboard,Sprint 8,Ana,29,Média,2,Produção,Backend,Não
1454,2026-03-01,2026-03-01,Alta,Fechado,Mobile App,Sprint 3,Juliana,1,Alta,3,Produção,Backend,Não
1455,2024-05-23,2024-05-25,Média,Aberto,Relatórios,Sprint 4,Ana,54,Média,2,Produção,API,Não
1456,2026-04-01,2026-04-01,Média,Aberto,Relatórios,Sprint 11,João,3,Média,2,Produção,Backend,Sim
1457,2025-02-14,2025-02-18,Crítica,Aberto,Pagamento,Sprint 8,Fernanda,96,Alta,3,Produção,Frontend,Não
1458,2024-11-10,2024-11-15,Média,Fechado,Pagamento,Sprint 5,Carlos,120,Alta,3,Produção,Frontend,Não
1459,2026-01-02,2026-01-04,Crítica,Aberto,Pagamento,Sprint 8,Marcos,59,Baixa,1,Produção,API,Não
1460,2025-05-23,2025-05-27,Média,Fechado,Mobile App,Sprint 2,Carlos,112,Baixa,1,Produção,API,Não
1461,2025-09-04,2025-09-08,Crítica,Fechado,Login,Sprint 7,Fernanda,111,Alta,3,Produção,API,Sim
1462,2025-10-28,2025-10-30,Baixa,Fechado,API Clientes,Sprint 12,Rafael,57,Média,2,Produção,Backend,Não
1463,2024-12-09,2024-12-12,Crítica,Fechado,Login,Sprint 2,Ana,92,Alta,3,Homologação,API,Sim
1464,2026-02-02,2026-02-05,Alta,Fechado,Mobile App,Sprint 6,Ana,93,Baixa,1,Produção,Backend,Sim
1465,2025-02-10,2025-02-11,Alta,Aberto,API Clientes,Sprint 12,João,34,Baixa,1,Produção,Backend,Não
1466,2025-03-07,2025-03-08,Crítica,Fechado,API Clientes,Sprint 12,Fernanda,38,Alta,3,Homologação,API,Sim
1467,2026-03-05,2026-03-09,Média,Fechado,Login,Sprint 4,Fernanda,98,Baixa,1,Homologação,API,Não
1468,2026-01-24,2026-01-25,Média,Fechado,API Clientes,Sprint 12,João,40,Alta,3,Homologação,Frontend,Sim
1469,2025-04-03,2025-04-03,Alta,Fechado,Dashboard,Sprint 11,Ana,19,Alta,3,Produção,Frontend,Não
1470,2025-11-01,2025-11-01,Baixa,Fechado,Dashboard,Sprint 12,Marcos,19,Alta,3,Homologação,Backend,Sim
1471,2024-07-08,2024-07-09,Média,Fechado,Relatórios,Sprint 6,João,45,Alta,3,Homologação,API,Sim
1472,2025-11-05,2025-11-09,Crítica,Aberto,API Clientes,Sprint 7,Carlos,112,Alta,3,Produção,Backend,Sim
1473,2025-08-20,2025-08-21,Média,Aberto,Dashboard,Sprint 10,Rafael,40,Baixa,1,Produção,API,Sim
1474,2025-05-16,2025-05-17,Crítica,Aberto,Mobile App,Sprint 9,Ana,46,Média,2,Produção,Backend,Sim
1475,2024-11-10,2024-11-12,Baixa,Fechado,Relatórios,Sprint 2,Fernanda,52,Alta,3,Produção,Frontend,Não
1476,2025-02-14,2025-02-17,Média,Aberto,Dashboard,Sprint 12,Ana,73,Alta,3,Produção,Frontend,Não
1477,2026-03-10,2026-03-10,Alta,Fechado,Login,Sprint 12,Ana,23,Baixa,1,Produção,Frontend,Não
1478,2026-03-16,2026-03-16,Média,Aberto,Relatórios,Sprint 10,João,8,Baixa,1,Homologação,Frontend,Sim
1479,2026-03-30,2026-03-31,Baixa,Aberto,API Clientes,Sprint 2,João,41,Alta,3,Produção,Backend,Sim
1480,2025-01-31,2025-01-31,Média,Fechado,Dashboard,Sprint 10,Carlos,13,Alta,3,Homologação,Frontend,Não
1481,2025-07-25,2025-07-29,Média,Fechado,Login,Sprint 5,Rafael,100,Alta,3,Homologação,API,Não
1482,2025-10-18,2025-10-20,Média,Fechado,Relatórios,Sprint 8,Marcos,64,Alta,3,Homologação,API,Não
1483,2026-01-15,2026-01-16,Média,Fechado,Dashboard,Sprint 11,Marcos,34,Alta,3,Homologação,API,Não
1484,2026-04-28,2026-04-28,Crítica,Aberto,Dashboard,Sprint 9,João,15,Baixa,1,Homologação,Frontend,Sim
1485,2024-08-14,2024-08-14,Alta,Aberto,API Clientes,Sprint 6,Juliana,9,Média,2,Produção,Frontend,Sim
1486,2024-08-05,2024-08-09,Média,Fechado,Relatórios,Sprint 5,Fernanda,98,Baixa,1,Homologação,Frontend,Não
1487,2025-01-16,2025-01-20,Média,Aberto,Dashboard,Sprint 3,Ana,119,Alta,3,Homologação,Frontend,Sim
1488,2025-03-07,2025-03-10,Média,Fechado,Relatórios,Sprint 8,Juliana,79,Alta,3,Homologação,API,Não
1489,2025-09-17,2025-09-18,Crítica,Fechado,Dashboard,Sprint 3,Fernanda,30,Média,2,Homologação,API,Não
1490,2025-04-14,2025-04-18,Alta,Fechado,Dashboard,Sprint 7,Marcos,107,Alta,3,Homologação,Backend,Sim
1491,2026-04-13,2026-04-17,Baixa,Fechado,Dashboard,Sprint 11,Rafael,98,Média,2,Produção,Backend,Não
1492,2025-09-04,2025-09-04,Média,Aberto,Mobile App,Sprint 12,Fernanda,3,Alta,3,Homologação,Backend,Sim
1493,2026-02-12,2026-02-13,Crítica,Fechado,Relatórios,Sprint 9,Juliana,42,Média,2,Produção,Frontend,Não
1494,2025-01-07,2025-01-11,Baixa,Aberto,Pagamento,Sprint 3,Fernanda,110,Média,2,Homologação,API,Não
1495,2026-01-08,2026-01-08,Crítica,Fechado,Pagamento,Sprint 5,Marcos,6,Alta,3,Homologação,Frontend,Sim
1496,2025-02-05,2025-02-05,Alta,Fechado,Relatórios,Sprint 6,João,8,Alta,3,Homologação,Frontend,Não
1497,2025-02-26,2025-02-26,Baixa,Fechado,Mobile App,Sprint 7,Rafael,18,Alta,3,Produção,Frontend,Não
1498,2025-05-19,2025-05-22,Baixa,Fechado,Pagamento,Sprint 6,Marcos,74,Baixa,1,Homologação,API,Não
1499,2025-04-02,2025-04-05,Média,Aberto,Mobile App,Sprint 12,Juliana,89,Baixa,1,Homologação,Backend,Não
1500,2025-02-02,2025-02-06,Média,Fechado,API Clientes,Sprint 4,João,96,Baixa,1,Homologação,Backend,Sim
1501,2025-12-02,2025-12-05,Alta,Fechado,Relatórios,Sprint 12,Carlos,87,Alta,3,Produção,Frontend,Não
1502,2025-01-17,2025-01-19,Crítica,Aberto,Relatórios,Sprint 1,Marcos,55,Média,2,Homologação,Frontend,Não
1503,2024-11-25,2024-11-25,Alta,Fechado,Dashboard,Sprint 10,Fernanda,5,Alta,3,Produção,API,Sim
1504,2026-04-12,2026-04-15,Baixa,Aberto,Relatórios,Sprint 2,Marcos,73,Baixa,1,Homologação,API,Sim
1505,2025-12-25,2025-12-29,Crítica,Fechado,API Clientes,Sprint 8,Juliana,97,Baixa,1,Produção,API,Não
1506,2025-12-09,2025-12-09,Alta,Fechado,Relatórios,Sprint 12,Juliana,10,Baixa,1,Homologação,Frontend,Não
1507,2024-11-24,2024-11-27,Baixa,Fechado,Login,Sprint 1,Ana,74,Média,2,Homologação,Backend,Sim
1508,2025-11-08,2025-11-09,Alta,Fechado,Mobile App,Sprint 11,Ana,34,Baixa,1,Homologação,API,Sim
1509,2024-10-23,2024-10-24,Média,Fechado,Pagamento,Sprint 2,Carlos,25,Baixa,1,Produção,Frontend,Não
1510,2026-04-19,2026-04-19,Alta,Aberto,Mobile App,Sprint 4,Ana,9,Média,2,Homologação,Frontend,Não
1511,2024-11-20,2024-11-21,Média,Fechado,Login,Sprint 3,João,35,Baixa,1,Produção,Backend,Sim
1512,2025-11-17,2025-11-19,Média,Fechado,Login,Sprint 8,João,57,Alta,3,Homologação,Frontend,Sim
1513,2025-07-21,2025-07-25,Baixa,Aberto,Pagamento,Sprint 9,Marcos,99,Média,2,Produção,Frontend,Sim
1514,2025-08-14,2025-08-14,Alta,Fechado,API Clientes,Sprint 4,Ana,16,Média,2,Produção,API,Não
1515,2024-12-31,2025-01-02,Baixa,Fechado,Login,Sprint 1,João,62,Média,2,Homologação,Backend,Sim
1516,2025-06-29,2025-06-30,Alta,Aberto,API Clientes,Sprint 11,Fernanda,46,Média,2,Produção,API,Sim
1517,2024-06-08,2024-06-11,Crítica,Fechado,Login,Sprint 5,Juliana,84,Alta,3,Homologação,Frontend,Sim
1518,2025-12-12,2025-12-16,Média,Aberto,Pagamento,Sprint 9,Ana,109,Baixa,1,Produção,API,Não
1519,2026-03-09,2026-03-13,Baixa,Aberto,Mobile App,Sprint 11,Fernanda,98,Baixa,1,Homologação,API,Não
1520,2024-07-11,2024-07-15,Crítica,Aberto,Pagamento,Sprint 9,Ana,106,Baixa,1,Produção,Backend,Sim
1521,2025-01-24,2025-01-28,Baixa,Fechado,Pagamento,Sprint 5,João,101,Baixa,1,Homologação,Backend,Não
1522,2026-02-15,2026-02-15,Alta,Aberto,API Clientes,Sprint 1,Juliana,4,Baixa,1,Produção,Backend,Sim
1523,2026-01-19,2026-01-21,Média,Aberto,Login,Sprint 1,Fernanda,70,Média,2,Produção,Frontend,Não
1524,2026-05-02,2026-05-02,Crítica,Fechado,API Clientes,Sprint 9,João,9,Baixa,1,Produção,API,Sim
1525,2025-09-24,2025-09-25,Crítica,Fechado,Pagamento,Sprint 6,Juliana,40,Média,2,Homologação,API,Sim
1526,2025-08-15,2025-08-17,Média,Aberto,Pagamento,Sprint 9,Ana,62,Média,2,Produção,Frontend,Sim
1527,2024-10-13,2024-10-17,Crítica,Fechado,Relatórios,Sprint 2,Ana,96,Baixa,1,Produção,Backend,Sim
1528,2025-02-04,2025-02-07,Alta,Fechado,Mobile App,Sprint 8,Juliana,94,Alta,3,Homologação,Frontend,Não
1529,2026-04-15,2026-04-17,Média,Aberto,Mobile App,Sprint 7,Juliana,55,Média,2,Produção,Frontend,Sim
1530,2024-11-28,2024-11-28,Baixa,Aberto,Pagamento,Sprint 7,Fernanda,2,Baixa,1,Produção,API,Não
1531,2025-02-26,2025-02-28,Média,Fechado,API Clientes,Sprint 4,João,62,Média,2,Homologação,API,Não
1532,2026-01-20,2026-01-20,Alta,Fechado,Dashboard,Sprint 3,Fernanda,16,Alta,3,Homologação,Backend,Não
1533,2025-08-14,2025-08-17,Alta,Fechado,Login,Sprint 6,João,85,Baixa,1,Produção,API,Sim
1534,2024-06-09,2024-06-09,Crítica,Aberto,Login,Sprint 9,Juliana,13,Baixa,1,Homologação,Frontend,Não
1535,2025-07-18,2025-07-19,Crítica,Aberto,Relatórios,Sprint 3,João,40,Média,2,Produção,Frontend,Sim
1536,2025-04-27,2025-05-01,Média,Fechado,Relatórios,Sprint 10,Rafael,100,Baixa,1,Produção,API,Sim
1537,2024-12-11,2024-12-15,Alta,Aberto,Mobile App,Sprint 9,Ana,103,Alta,3,Homologação,Frontend,Sim
1538,2025-03-05,2025-03-08,Média,Aberto,Relatórios,Sprint 10,João,88,Baixa,1,Produção,Backend,Sim
1539,2024-12-12,2024-12-14,Crítica,Fechado,API Clientes,Sprint 8,Fernanda,52,Média,2,Produção,API,Não
1540,2025-11-19,2025-11-19,Alta,Fechado,Pagamento,Sprint 12,Marcos,1,Baixa,1,Produção,Frontend,Não
1541,2025-09-28,2025-09-28,Crítica,Aberto,Pagamento,Sprint 7,Rafael,18,Baixa,1,Produção,API,Não
1542,2025-10-16,2025-10-18,Média,Aberto,Dashboard,Sprint 2,Ana,51,Alta,3,Homologação,Frontend,Não
1543,2024-07-16,2024-07-16,Média,Aberto,API Clientes,Sprint 3,Juliana,16,Alta,3,Homologação,Backend,Sim
1544,2025-09-07,2025-09-10,Alta,Aberto,Mobile App,Sprint 10,João,82,Baixa,1,Produção,API,Não
1545,2025-08-07,2025-08-08,Crítica,Aberto,Login,Sprint 12,Fernanda,39,Baixa,1,Homologação,Frontend,Não
1546,2025-04-04,2025-04-08,Baixa,Fechado,API Clientes,Sprint 10,Ana,108,Média,2,Homologação,Backend,Sim
1547,2024-11-29,2024-12-01,Baixa,Fechado,Pagamento,Sprint 11,João,67,Baixa,1,Homologação,Backend,Sim
1548,2025-02-23,2025-02-26,Alta,Fechado,Dashboard,Sprint 11,Marcos,82,Baixa,1,Homologação,Backend,Não
1549,2026-02-08,2026-02-09,Baixa,Aberto,Mobile App,Sprint 8,Ana,46,Baixa,1,Homologação,Frontend,Não
1550,2025-12-10,2025-12-13,Baixa,Fechado,Relatórios,Sprint 10,Rafael,86,Média,2,Homologação,API,Não
1551,2026-02-28,2026-02-28,Baixa,Aberto,Relatórios,Sprint 2,Carlos,6,Alta,3,Produção,Backend,Não
1552,2025-11-12,2025-11-16,Baixa,Fechado,Mobile App,Sprint 8,Rafael,105,Média,2,Homologação,API,Sim
1553,2025-10-19,2025-10-21,Crítica,Aberto,Pagamento,Sprint 10,Ana,52,Alta,3,Produção,API,Não
1554,2024-10-27,2024-10-27,Crítica,Aberto,Mobile App,Sprint 8,Rafael,13,Média,2,Homologação,Backend,Não
1555,2025-04-12,2025-04-13,Alta,Fechado,Login,Sprint 6,João,46,Baixa,1,Homologação,Frontend,Sim
1556,2024-10-14,2024-10-17,Alta,Fechado,Dashboard,Sprint 3,Rafael,72,Alta,3,Homologação,Frontend,Não
1557,2024-08-20,2024-08-21,Média,Fechado,Dashboard,Sprint 2,Juliana,46,Alta,3,Produção,API,Não
1558,2024-12-21,2024-12-22,Crítica,Aberto,API Clientes,Sprint 4,Fernanda,41,Alta,3,Homologação,Backend,Não
1559,2024-06-24,2024-06-28,Alta,Aberto,Pagamento,Sprint 6,Carlos,104,Média,2,Produção,Frontend,Não
1560,2025-11-22,2025-11-26,Alta,Aberto,API Clientes,Sprint 10,Juliana,117,Alta,3,Produção,Frontend,Sim
1561,2024-07-23,2024-07-23,Crítica,Fechado,Pagamento,Sprint 12,Fernanda,12,Alta,3,Homologação,Backend,Sim
1562,2025-11-16,2025-11-20,Baixa,Fechado,Relatórios,Sprint 10,Carlos,118,Média,2,Homologação,Frontend,Não
1563,2025-07-05,2025-07-09,Média,Aberto,Mobile App,Sprint 5,Carlos,106,Baixa,1,Homologação,Frontend,Sim
1564,2026-01-09,2026-01-10,Crítica,Aberto,Pagamento,Sprint 1,Fernanda,32,Baixa,1,Produção,Frontend,Não
1565,2024-10-12,2024-10-16,Crítica,Aberto,API Clientes,Sprint 3,Rafael,108,Média,2,Homologação,API,Não
1566,2025-12-07,2025-12-11,Alta,Fechado,API Clientes,Sprint 6,Fernanda,96,Média,2,Produção,Backend,Não
1567,2025-01-25,2025-01-25,Média,Fechado,Mobile App,Sprint 4,Rafael,10,Alta,3,Produção,Frontend,Não
1568,2024-11-21,2024-11-23,Baixa,Aberto,Mobile App,Sprint 6,Juliana,69,Média,2,Produção,Backend,Não
1569,2024-06-30,2024-07-03,Crítica,Fechado,API Clientes,Sprint 10,João,74,Baixa,1,Produção,Frontend,Sim
1570,2024-09-28,2024-10-01,Baixa,Fechado,API Clientes,Sprint 12,Ana,72,Média,2,Produção,API,Não
1571,2026-02-02,2026-02-02,Alta,Fechado,Mobile App,Sprint 1,Juliana,9,Alta,3,Homologação,Backend,Sim
1572,2024-08-08,2024-08-10,Crítica,Fechado,Relatórios,Sprint 12,Juliana,51,Baixa,1,Homologação,Backend,Sim
1573,2024-12-05,2024-12-08,Crítica,Aberto,Relatórios,Sprint 11,Marcos,73,Alta,3,Homologação,Frontend,Sim
1574,2024-12-12,2024-12-15,Baixa,Aberto,Relatórios,Sprint 2,Marcos,92,Média,2,Homologação,API,Sim
1575,2025-12-04,2025-12-07,Média,Aberto,Pagamento,Sprint 1,Juliana,94,Baixa,1,Homologação,API,Sim
1576,2026-04-11,2026-04-12,Baixa,Fechado,Relatórios,Sprint 12,Juliana,43,Baixa,1,Homologação,Backend,Não
1577,2024-09-04,2024-09-07,Média,Fechado,Pagamento,Sprint 2,Fernanda,90,Média,2,Homologação,Frontend,Não
1578,2025-09-01,2025-09-05,Crítica,Aberto,Pagamento,Sprint 5,João,113,Média,2,Produção,Frontend,Não
1579,2024-08-14,2024-08-17,Baixa,Fechado,API Clientes,Sprint 2,Marcos,83,Alta,3,Homologação,Frontend,Sim
1580,2025-09-30,2025-10-03,Alta,Aberto,Pagamento,Sprint 1,Marcos,72,Baixa,1,Produção,Frontend,Não
1581,2026-02-28,2026-03-02,Baixa,Fechado,Login,Sprint 3,Ana,50,Média,2,Homologação,Frontend,Sim
1582,2026-03-01,2026-03-02,Média,Fechado,Relatórios,Sprint 3,João,45,Baixa,1,Produção,API,Sim
1583,2025-07-17,2025-07-21,Baixa,Aberto,Relatórios,Sprint 2,Rafael,105,Média,2,Homologação,Backend,Sim
1584,2025-01-12,2025-01-13,Média,Aberto,Login,Sprint 8,Ana,45,Alta,3,Produção,API,Não
1585,2024-12-15,2024-12-17,Crítica,Fechado,Login,Sprint 11,Marcos,59,Alta,3,Produção,Backend,Sim
1586,2025-11-23,2025-11-24,Média,Fechado,Pagamento,Sprint 7,Carlos,47,Baixa,1,Homologação,Frontend,Não
1587,2025-05-13,2025-05-17,Baixa,Aberto,Mobile App,Sprint 11,Fernanda,104,Alta,3,Homologação,API,Sim
1588,2024-09-21,2024-09-22,Média,Fechado,Pagamento,Sprint 5,Juliana,37,Média,2,Homologação,Backend,Não
1589,2024-11-30,2024-12-02,Crítica,Aberto,API Clientes,Sprint 2,Fernanda,49,Baixa,1,Homologação,API,Não
1590,2025-05-19,2025-05-20,Alta,Aberto,Relatórios,Sprint 1,Ana,40,Média,2,Produção,Backend,Sim
1591,2025-07-03,2025-07-06,Baixa,Aberto,Login,Sprint 5,João,83,Média,2,Produção,Backend,Sim
1592,2025-05-30,2025-06-03,Crítica,Aberto,Relatórios,Sprint 6,Juliana,106,Alta,3,Produção,Frontend,Sim
1593,2026-03-12,2026-03-14,Média,Fechado,Login,Sprint 12,Ana,59,Baixa,1,Homologação,Frontend,Sim
1594,2024-12-14,2024-12-14,Média,Aberto,Dashboard,Sprint 1,Ana,6,Média,2,Homologação,Frontend,Não
1595,2025-11-23,2025-11-27,Alta,Fechado,Login,Sprint 3,Ana,106,Baixa,1,Produção,API,Não
1596,2025-04-07,2025-04-11,Alta,Aberto,Mobile App,Sprint 12,Fernanda,113,Média,2,Homologação,API,Sim
1597,2025-01-06,2025-01-08,Crítica,Fechado,Pagamento,Sprint 8,Fernanda,54,Média,2,Produção,API,Não
1598,2024-07-09,2024-07-09,Crítica,Aberto,Mobile App,Sprint 12,Ana,6,Alta,3,Produção,API,Sim
1599,2024-06-09,2024-06-09,Crítica,Aberto,Pagamento,Sprint 9,Fernanda,15,Baixa,1,Produção,API,Não
1600,2025-05-15,2025-05-18,Crítica,Fechado,Relatórios,Sprint 5,Fernanda,88,Alta,3,Homologação,Frontend,Sim
1601,2024-09-07,2024-09-09,Baixa,Fechado,Pagamento,Sprint 3,Marcos,51,Baixa,1,Produção,Backend,Não
1602,2024-12-21,2024-12-21,Média,Aberto,API Clientes,Sprint 3,Carlos,14,Baixa,1,Produção,Frontend,Não
1603,2025-04-09,2025-04-12,Crítica,Aberto,API Clientes,Sprint 10,Rafael,79,Média,2,Produção,API,Sim
1604,2025-12-21,2025-12-25,Alta,Aberto,Relatórios,Sprint 1,Ana,99,Baixa,1,Homologação,Backend,Sim
1605,2025-09-08,2025-09-09,Média,Aberto,API Clientes,Sprint 7,Ana,45,Média,2,Homologação,API,Sim
1606,2026-01-22,2026-01-23,Média,Fechado,Mobile App,Sprint 12,João,29,Baixa,1,Produção,Backend,Sim
1607,2025-10-20,2025-10-24,Alta,Aberto,Pagamento,Sprint 9,Fernanda,108,Baixa,1,Produção,Frontend,Sim
1608,2025-01-07,2025-01-09,Baixa,Aberto,Mobile App,Sprint 6,Fernanda,53,Alta,3,Produção,Frontend,Sim
1609,2025-04-01,2025-04-04,Baixa,Fechado,Login,Sprint 10,Carlos,88,Baixa,1,Homologação,API,Sim
1610,2024-06-17,2024-06-21,Baixa,Aberto,Login,Sprint 11,Rafael,110,Baixa,1,Homologação,API,Não
1611,2024-06-03,2024-06-04,Crítica,Fechado,Mobile App,Sprint 4,Juliana,37,Alta,3,Homologação,API,Não
1612,2025-11-09,2025-11-10,Crítica,Fechado,Pagamento,Sprint 8,Marcos,45,Alta,3,Homologação,Frontend,Sim
1613,2025-06-06,2025-06-07,Média,Fechado,Dashboard,Sprint 3,Fernanda,37,Alta,3,Produção,Backend,Não
1614,2025-09-04,2025-09-04,Crítica,Fechado,Mobile App,Sprint 9,Rafael,19,Baixa,1,Produção,Backend,Sim
1615,2025-06-23,2025-06-27,Alta,Aberto,API Clientes,Sprint 7,João,108,Alta,3,Homologação,API,Não
1616,2026-03-14,2026-03-16,Crítica,Fechado,Dashboard,Sprint 6,Juliana,57,Média,2,Homologação,Frontend,Sim
1617,2025-11-22,2025-11-23,Média,Aberto,Mobile App,Sprint 11,Rafael,32,Baixa,1,Homologação,Backend,Não
1618,2024-09-16,2024-09-18,Alta,Aberto,API Clientes,Sprint 3,João,48,Alta,3,Produção,API,Não
1619,2026-03-08,2026-03-09,Crítica,Aberto,Pagamento,Sprint 4,Fernanda,39,Alta,3,Produção,API,Não
1620,2024-08-20,2024-08-25,Crítica,Aberto,API Clientes,Sprint 1,Juliana,120,Alta,3,Produção,Backend,Sim
1621,2025-01-24,2025-01-25,Média,Fechado,Relatórios,Sprint 4,Ana,35,Alta,3,Homologação,Backend,Não
1622,2024-07-29,2024-07-30,Média,Fechado,Dashboard,Sprint 10,Rafael,32,Alta,3,Produção,API,Sim
1623,2025-06-15,2025-06-19,Baixa,Aberto,Login,Sprint 1,Fernanda,101,Baixa,1,Produção,Backend,Não
1624,2025-02-17,2025-02-18,Média,Aberto,Dashboard,Sprint 2,Fernanda,26,Alta,3,Homologação,API,Não
1625,2024-10-16,2024-10-18,Média,Fechado,Dashboard,Sprint 2,Rafael,61,Média,2,Produção,Frontend,Sim
1626,2026-02-13,2026-02-15,Crítica,Aberto,Relatórios,Sprint 9,Juliana,54,Baixa,1,Homologação,API,Não
1627,2025-12-11,2025-12-14,Baixa,Aberto,API Clientes,Sprint 2,Rafael,89,Baixa,1,Produção,Frontend,Não
1628,2025-08-25,2025-08-27,Crítica,Aberto,Login,Sprint 10,Juliana,61,Média,2,Homologação,Backend,Sim
1629,2025-01-06,2025-01-08,Crítica,Fechado,Dashboard,Sprint 2,Fernanda,58,Baixa,1,Produção,Frontend,Sim
1630,2025-11-22,2025-11-25,Crítica,Aberto,Login,Sprint 11,Ana,80,Média,2,Homologação,Backend,Sim
1631,2026-01-13,2026-01-14,Crítica,Aberto,Relatórios,Sprint 10,João,46,Alta,3,Produção,Backend,Não
1632,2024-08-03,2024-08-04,Alta,Aberto,API Clientes,Sprint 6,Ana,25,Alta,3,Produção,API,Sim
1633,2025-07-04,2025-07-07,Alta,Fechado,API Clientes,Sprint 6,Carlos,90,Média,2,Homologação,API,Não
1634,2024-10-27,2024-10-30,Alta,Aberto,Pagamento,Sprint 10,Carlos,85,Baixa,1,Produção,Backend,Não
1635,2025-04-09,2025-04-10,Crítica,Fechado,Login,Sprint 12,Juliana,26,Média,2,Homologação,API,Não
1636,2025-02-26,2025-02-27,Crítica,Fechado,Mobile App,Sprint 6,Ana,43,Média,2,Homologação,API,Não
1637,2026-02-09,2026-02-11,Crítica,Fechado,Dashboard,Sprint 2,João,71,Baixa,1,Produção,API,Não
